name	bg17_1.fastq.AR.sorted.bam	bg22.fastq.AR.sorted.bam	bg5.fastq.AR.sorted.bam	bg6.fastq.AR.sorted.bam	bg7.fastq.AR.sorted.bam	bg8.fastq.AR.sorted.bam	sba15.fastq.AR.sorted.bam	sba16.fastq.AR.sorted.bam	sba17_1.fastq.AR.sorted.bam	sba19_1.fastq.AR.sorted.bam	sba20_1.fastq.AR.sorted.bam	sba38.fastq.AR.sorted.bam	sba46.fastq.AR.sorted.bam	sba47.fastq.AR.sorted.bam	sba48.fastq.AR.sorted.bam	sba49.fastq.AR.sorted.bam	sba50.fastq.AR.sorted.bam
CP000675.2.gene385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000768.1.gene1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000768.1.gene1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP001485.1.gene2814	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
CP001485.1.gene314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP001485.1.gene2754	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	109
CP001485.1.gene264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP001485.1.gene2813	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
CP002332.1.gene1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP002695.1.gene3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP002695.1.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP003583.1.gene1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP003583.1.gene2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP003583.1.gene945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP003583.1.gene944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FQ312006.1.gene760	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FQ312006.1.gene118	0	29	0	0	0	0	33	0	16	12	8	14	0	6	6	38	5
FQ312006.1.gene706	0	11	22	12	18	25	9	24	0	0	0	15	13	10	7	8	19
FQ312006.1.gene703	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HE999704.1.gene2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE999704.1.gene1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE999704.1.gene3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE999704.1.gene1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM180355.1.gene2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM180355.1.gene636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM180355.1.gene2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z54241.1.gene2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
M29953.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D85892.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000034.1.gene1289	0	16	43	43	25	63	29	55	50	27	9	32	48	39	37	42	60
L06163.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U12338.3.gene12	0	10	0	0	0	0	25	7	28	25	3	9	0	3	4	20	11
CP000034.1.gene4477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X13543.1.gene1	0	107	22	29	0	0	531	205	154	137	93	0	0	152	131	260	0
U09991.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000034.1.gene4504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000034.1.gene3834	0	19	18	17	25	37	24	56	47	35	17	37	44	56	35	52	70
CP000034.1.gene2879	0	23	33	20	27	25	22	31	0	2	0	24	27	27	14	25	25
CP000034.1.gene2186	0	3	13	11	14	14	11	22	23	19	20	23	6	25	20	18	33
CP004022.1.gene3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP004022.1.gene2801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP000647.1.gene4394	0	136	171	133	157	244	189	345	584	514	419	331	416	399	343	462	638
CP000647.1.gene3761	0	111	173	169	147	234	205	329	527	525	437	310	379	431	324	464	589
CP000647.1.gene555	0	0	114	133	111	159	0	151	0	0	0	131	139	136	139	161	0
CP000647.1.gene445	0	65	135	127	105	169	125	201	313	307	207	164	200	239	190	262	357
CP000647.1.gene1607	0	0	0	2	0	2	3	0	2	1	1	1	1	0	3	2	1
CP001918.1.gene242	0	4	3	3	4	2	5	7	27	26	5	11	7	14	3	11	24
CP001918.1.gene4764	0	1	2	4	2	3	3	8	9	16	12	7	4	13	3	13	19
CP001918.1.gene3858	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
JQ768046.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB176534.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB364006.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB563173.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB636283.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB699171.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB700703.1.gene1	0	10	0	0	0	0	34	0	17	11	5	17	0	5	2	29	6
AB703103.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB715422.1.gene3	0	1	0	0	0	0	13	0	9	8	7	1	0	0	0	12	0
AB715422.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB737978.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB744718.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB753456.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB753457.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB753458.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB777500.1.gene8	0	7	0	0	0	0	30	7	29	28	8	11	0	7	4	15	3
AB777500.1.gene5	0	18	0	0	0	0	103	1	49	48	49	0	0	0	0	76	0
AB777500.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB777500.1.gene3	0	6	1	2	0	0	37	0	21	10	7	4	0	0	0	27	0
AB777501.1.gene5	0	3	0	0	0	0	30	9	14	23	7	23	0	1	4	31	6
AB777501.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB781687.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB900900.1.gene1	0	1	1	1	0	0	2	3	12	11	0	4	0	0	1	1	0
AF047171.1.gene1	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0
AF064820.3.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF090141.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF132290.1.gene1	0	0	0	0	0	0	0	0	2	0	1	0	0	4	1	0	0
AF143804.1.gene1	0	0	0	0	0	0	1	0	1	4	1	0	0	0	0	1	0
AF324833.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF416700.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF441286.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF441287.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF452105.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF491278.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ250876.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ272109.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295340.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295341.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295342.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295343.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295344.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ295345.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ308331.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ401618.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ635401.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ635402.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ635404.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ863560.2.gene1	0	1	0	0	0	0	1	2	2	3	1	2	0	0	0	2	0
AJ871864.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871865.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871866.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871867.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871868.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871869.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871870.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871871.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871872.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871873.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871874.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871875.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871876.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871877.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871878.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ871879.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051140.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051141.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051142.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051143.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051155.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850915.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051144.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051145.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051146.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051147.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051148.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051149.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051151.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051152.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051153.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051154.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051156.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051157.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051158.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850914.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051159.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051160.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM051161.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850908.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850909.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850910.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850911.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850912.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850913.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850916.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850917.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850918.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850919.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY036620.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
AM850920.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850921.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM850922.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM941844.1.gene1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
EF672680.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM941845.1.gene1	0	0	0	1	0	4	1	0	0	3	2	0	1	3	0	2	0
AM941846.1.gene1	0	0	1	0	3	0	1	1	2	3	1	2	7	0	0	2	6
AY028464.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY040093.1.gene1	0	1	0	0	0	0	4	0	10	5	3	0	0	1	2	8	0
AY055205.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY077481.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY077483.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY077485.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY077486.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY077488.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY512506.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY524276.3.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY633109.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY743416.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY825330.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850171.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ173429.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ388882.1.gene1	0	1	0	0	0	0	2	0	5	5	0	0	0	0	0	3	0
EU408346.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408347.1.gene9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408348.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408349.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408350.1.gene12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408351.1.gene26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408352.1.gene27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408354.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408358.1.gene24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU408359.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ534512.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ534513.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ617207.1.gene1	0	8	0	0	0	0	78	0	44	49	24	0	0	0	0	55	0
FJ666063.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666068.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666064.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666066.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666067.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ202694.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666069.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666070.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666071.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR848831.1.gene1	0	7	0	0	0	0	6	0	3	8	1	3	0	1	1	7	3
GU186045.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN596280.1.gene10	0	5	0	0	0	0	24	5	24	31	5	17	0	5	7	25	8
FJ666072.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ666073.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ755840.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ755841.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ785625.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ785626.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR682582.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR717535.1.gene1	0	2	0	0	0	0	11	0	9	13	4	6	0	0	1	21	5
GQ288397.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ414736.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU015024.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU186044.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU206353.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE614014.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE616889.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE819402.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE819404.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE963768.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE963769.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE963771.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HE981194.1.gene1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	2	1
HF947514.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HG423149.1.gene1	0	7	1	3	0	1	29	17	34	29	6	22	0	5	4	25	0
HG798963.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM146927.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM245379.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM245380.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM367709.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ317449.1.gene1	0	4	0	0	0	0	13	0	16	12	4	1	0	2	1	18	5
HQ342889.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ650104.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ713678.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ713678.1.gene1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
HQ845196.1.gene1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	10	0	0
JF795538.1.gene1	0	4	0	0	0	0	13	0	6	3	4	4	0	0	2	5	3
HQ875573.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ877606.1.gene1	0	1	0	0	0	0	1	0	8	4	2	1	0	0	0	2	2
HQ877614.1.gene1	0	1	3	3	0	1	0	1	0	4	1	0	1	0	0	2	1
JF780936.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF816544.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN118546.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN596280.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN596280.1.gene6	0	14	0	0	0	0	110	0	50	36	30	0	0	0	0	99	0
JN596280.1.gene5	0	0	0	1	0	0	12	0	9	8	3	4	0	0	0	11	0
JN596280.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN596280.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN790862.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN935136.1.gene1	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1
JN790863.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN790864.1.gene1	0	1	0	0	0	0	12	3	18	20	3	20	0	2	4	14	0
JN861779.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN861780.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN861781.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN861782.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN861783.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN935135.1.gene1	0	1	0	0	0	0	3	0	2	2	1	0	0	0	0	1	1
JN935137.1.gene1	0	0	0	0	0	0	2	0	3	4	0	0	0	0	0	1	0
JN967644.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN969893.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ002629.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ028729.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ341060.1.gene1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0
JQ348841.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ364968.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ396378.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ407409.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ422052.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ422053.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ422054.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ429324.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ664733.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC603538.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ724542.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ733571.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ733575.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ733576.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX042489.1.gene1	0	136	0	0	0	0	329	0	74	77	0	185	0	49	38	276	83
KF203104.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ733577.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ734687.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ772478.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ820241.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ820242.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ837239.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ838185.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX013656.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX017364.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX017365.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX025021.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX025022.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX049132.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX089628.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX121114.1.gene1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	2
JX121115.1.gene1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1
KC107824.1.gene1	0	7	2	4	0	1	19	10	38	30	8	33	0	13	7	41	0
JX121116.1.gene1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
JX121117.1.gene1	0	1	0	1	0	0	0	0	1	1	0	0	1	2	1	0	1
JX121118.1.gene1	0	0	1	2	0	0	1	0	1	0	2	0	1	0	0	1	0
JX121119.1.gene1	0	0	0	0	2	0	4	0	1	2	1	0	2	2	0	1	1
JX121120.1.gene1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0
JX121121.1.gene1	0	0	0	0	1	0	0	0	2	0	2	0	2	0	0	0	1
JX121122.1.gene1	0	1	0	0	1	0	5	0	8	6	3	4	2	0	0	5	7
JX121124.1.gene1	0	0	0	0	0	0	0	1	2	2	0	1	0	4	0	0	1
JX121125.1.gene1	0	2	0	0	0	0	4	0	8	3	8	7	0	0	0	3	6
KF057030.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX121126.1.gene1	0	0	0	0	3	0	4	0	9	7	4	3	2	0	1	6	5
